WorkloadId,Status,Instance,Region,Mode,Created,Completed,QPU,Usage (seconds),User,Tags,Account
d8pfbii01fac73d1lfo0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:30:19.128Z,2026-06-17T19:30:23.884Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pfbfmkodhs7381phug,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:30:06.905Z,2026-06-17T19:30:16.988Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pfbduab0ds73dp18sg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:29:59.521Z,2026-06-17T19:30:04.899Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pfbb6kodhs7381phpg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:29:48.174Z,2026-06-17T19:29:57.850Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pfb96ab0ds73dp18o0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:29:40.569Z,2026-06-17T19:29:46.060Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pfb66kodhs7381phj0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:29:28.902Z,2026-06-17T19:29:38.849Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pfb4a01fac73d1lf70,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:29:21.754Z,2026-06-17T19:29:26.685Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pfb1uab0ds73dp18h0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:29:12.046Z,2026-06-17T19:29:19.706Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pfavuab0ds73dp18e0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:29:03.372Z,2026-06-17T19:29:08.501Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf8uegbcrc73f1v3h0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:24:41.409Z,2026-06-17T19:24:46.884Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf8rmab0ds73dp15lg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:24:30.876Z,2026-06-17T19:24:39.675Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf8pmab0ds73dp15jg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:24:22.796Z,2026-06-17T19:24:28.860Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf8ma01fac73d1lc5g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:24:09.878Z,2026-06-17T19:24:20.760Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf8emab0ds73dp1550,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:23:38.896Z,2026-06-17T19:24:03.195Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf8cuab0ds73dp152g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:23:31.529Z,2026-06-17T19:23:37.227Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf89a01fac73d1lbng,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:23:17.953Z,2026-06-17T19:23:29.469Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf84uab0ds73dp14pg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:22:59.765Z,2026-06-17T19:23:15.658Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf826ab0ds73dp14m0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:22:48.243Z,2026-06-17T19:22:57.655Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf7vugbcrc73f1v2h0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:22:40.011Z,2026-06-17T19:22:45.922Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf7pa01fac73d1lb6g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:22:14.095Z,2026-06-17T19:22:38.614Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf7nmgbcrc73f1v260,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:22:06.827Z,2026-06-17T19:22:12.176Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf7jmab0ds73dp144g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:21:50.925Z,2026-06-17T19:22:04.884Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf7fegbcrc73f1v1t0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:21:33.798Z,2026-06-17T19:21:49.262Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf7ca01fac73d1laj0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:21:22.073Z,2026-06-17T19:21:31.595Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf7amkodhs7381pd00,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:21:14.699Z,2026-06-17T19:21:20.675Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf78ukodhs7381pctg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:21:07.239Z,2026-06-17T19:21:12.543Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf74i01fac73d1la8g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:20:50.396Z,2026-06-17T19:21:05.216Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf72ugbcrc73f1v1a0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:20:43.370Z,2026-06-17T19:20:48.799Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf70ugbcrc73f1v17g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:20:35.846Z,2026-06-17T19:20:41.485Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf4pa01fac73d1l7jg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:15:49.462Z,2026-06-17T19:15:54.832Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf4l6kodhs7381p9t0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:15:32.711Z,2026-06-17T19:15:47.659Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf4j201fac73d1l7c0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:15:24.923Z,2026-06-17T19:15:30.504Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf4hekodhs7381p9n0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:15:17.472Z,2026-06-17T19:15:23.005Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf4fmkodhs7381p9kg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:15:10.312Z,2026-06-17T19:15:15.387Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf46mgbcrc73f1uu20,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:14:34.710Z,2026-06-17T19:15:08.208Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf41ugbcrc73f1utqg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:14:15.238Z,2026-06-17T19:14:32.194Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf3meab0ds73dp0vm0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:13:30.069Z,2026-06-17T19:14:12.945Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8pf386gbcrc73f1usv0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:12:32.863Z,2026-06-17T19:13:27.576Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8petiuab0ds73dp0ok0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/b5535e3e7f794fd59355a54d9ce04c27:070e9ba3-67ef-463a-b24d-159489bab394::,us-east,job,2026-06-17T19:00:27.800Z,2026-06-17T19:12:30.517Z,ibm_fez,3,Óscar Dapena,,b5535e3e7f794fd59355a54d9ce04c27
d8peonq01fac73d1kpog,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T18:50:08.014Z,2026-07-13T19:01:04.463Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8peg4mab0ds73dp09g0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T18:31:46.806Z,2026-07-13T19:00:36.681Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pdbii01fac73d1iung,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T17:13:46.522Z,2026-07-13T19:00:33.659Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pdbgugbcrc73f1smag,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T17:13:39.118Z,2026-06-17T17:13:44.493Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pdbemgbcrc73f1sm60,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T17:13:30.246Z,2026-06-17T17:13:36.098Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pdbca01fac73d1iudg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T17:13:21.530Z,2026-06-17T17:13:27.342Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pdbamgbcrc73f1sm1g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T17:13:14.100Z,2026-06-17T17:13:19.123Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pdb8a01fac73d1iu8g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T17:13:05.785Z,2026-06-17T17:13:11.422Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pdb6a01fac73d1iu6g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T17:12:57.714Z,2026-06-17T17:13:03.268Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pdb4i01fac73d1iu4g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T17:12:50.673Z,2026-06-17T17:12:55.718Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pctpuab0ds73dots8g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:44:23.211Z,2026-06-17T16:44:28.617Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcto6ab0ds73dots6g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:44:16.419Z,2026-06-17T16:44:21.311Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pctmeab0ds73dots3g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:44:09.318Z,2026-06-17T16:44:14.660Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pctkugbcrc73f1rorg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:44:03.267Z,2026-06-17T16:44:07.987Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pctiuab0ds73dots00,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:43:55.954Z,2026-06-17T16:44:01.514Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcthegbcrc73f1roo0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:43:50.010Z,2026-06-17T16:43:54.566Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pctfugbcrc73f1rolg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:43:43.309Z,2026-06-17T16:43:48.649Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcte6kodhs7381m2l0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:43:36.040Z,2026-06-17T16:43:41.386Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pctcegbcrc73f1rohg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:43:29.065Z,2026-06-17T16:43:34.596Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pctaeab0ds73dotrmg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:43:21.956Z,2026-06-17T16:43:27.207Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcq0q01fac73d1ht8g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:36:19.156Z,2026-06-17T16:36:26.933Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcptuab0ds73dotnig,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:36:07.700Z,2026-06-17T16:36:17.244Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcpqmkodhs7381luhg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:35:54.980Z,2026-06-17T16:36:05.332Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcpoa01fac73d1hsu0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:35:45.644Z,2026-06-17T16:35:53.159Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcpl6gbcrc73f1rka0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:35:32.424Z,2026-06-17T16:35:43.740Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcp36gbcrc73f1rjkg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:34:20.750Z,2026-06-17T16:35:30.486Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pco7mgbcrc73f1rim0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:32:30.237Z,2026-06-17T16:34:18.591Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pco3mab0ds73dotleg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:32:14.741Z,2026-06-17T16:32:27.164Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcjg201fac73d1hl60,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:22:24.656Z,2026-06-17T16:32:12.653Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pciu201fac73d1hkd0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:21:12.784Z,2026-06-17T16:22:22.256Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcisa01fac73d1hk8g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:21:05.111Z,2026-06-17T16:21:10.550Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcis6ab0ds73dotet0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:21:04.181Z,2026-06-17T16:21:09.449Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcidekodhs7381lku0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:20:05.357Z,2026-06-17T16:21:03.264Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcid201fac73d1hjjg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:20:04.526Z,2026-06-17T16:21:02.385Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pcibegbcrc73f1rb00,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:19:58.111Z,2026-06-17T16:20:03.354Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pciba01fac73d1hjhg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:19:57.300Z,2026-06-17T16:20:02.306Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pchsekodhs7381lk5g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:18:57.958Z,2026-06-17T16:19:56.348Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pchsegbcrc73f1rabg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:18:57.246Z,2026-06-17T16:19:55.451Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pchqq01fac73d1hirg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:18:51.083Z,2026-06-17T16:18:55.852Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pchqekodhs7381lk30,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:18:49.464Z,2026-06-17T16:18:54.990Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pchci01fac73d1hid0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:17:54.389Z,2026-06-17T16:18:48.620Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pchbuab0ds73dotcv0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:17:51.632Z,2026-06-17T16:18:47.451Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pch9q01fac73d1hi60,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:17:43.290Z,2026-06-17T16:17:51.551Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
d8pch9mkodhs7381lj7g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/8c385990c2984949843fbb40ff609698:61413333-fa43-4778-a006-83a6704b307e::,us-east,job,2026-06-17T16:17:42.882Z,2026-06-17T16:17:49.639Z,ibm_fez,3,oja moran,,8c385990c2984949843fbb40ff609698
